launch_time,users,converted_users,event_time,busy,available
2023-12-28 05:31:00,8,2,2023-12-28 05:31:00,64,8
2023-12-28 05:32:00,12,2,2023-12-28 05:32:00,60,7
2023-12-28 05:33:00,9,3,2023-12-28 05:33:00,59,8
2023-12-28 05:34:00,10,2,2023-12-28 05:34:00,61,3
2023-12-28 05:35:00,6,2,2023-12-28 05:35:00,57,8
2023-12-28 05:36:00,10,3,2023-12-28 05:36:00,59,7
2023-12-28 05:37:00,11,2,2023-12-28 05:37:00,62,11
2023-12-28 05:38:00,10,2,2023-12-28 05:38:00,61,12
2023-12-28 05:39:00,9,1,2023-12-28 05:39:00,65,7
2023-12-28 05:40:00,12,3,2023-12-28 05:40:00,60,14
2023-12-28 05:41:00,10,3,2023-12-28 05:41:00,60,10
2023-12-28 05:42:00,10,4,2023-12-28 05:42:00,51,17
2023-12-28 05:43:00,8,2,2023-12-28 05:43:00,41,27
2023-12-28 05:44:00,10,3,2023-12-28 05:44:00,59,9
2023-12-28 05:45:00,7,2,2023-12-28 05:45:00,62,6
2023-12-28 05:46:00,14,0,2023-12-28 05:46:00,63,6
2023-12-28 05:47:00,7,0,2023-12-28 05:47:00,53,23
2023-12-28 05:48:00,9,4,2023-12-28 05:48:00,61,14
2023-12-28 05:49:00,18,4,2023-12-28 05:49:00,59,15
2023-12-28 05:50:00,9,2,2023-12-28 05:50:00,63,9
2023-12-28 05:51:00,7,3,2023-12-28 05:51:00,63,17
2023-12-28 05:52:00,9,0,2023-12-28 05:52:00,49,31
2023-12-28 05:53:00,11,1,2023-12-28 05:53:00,62,19
2023-12-28 05:54:00,11,4,2023-12-28 05:54:00,57,24
2023-12-28 05:55:00,10,2,2023-12-28 05:55:00,68,12
2023-12-28 05:56:00,13,2,2023-12-28 05:56:00,70,10
2023-12-28 05:57:00,14,0,2023-12-28 05:57:00,69,11
2023-12-28 05:58:00,9,3,2023-12-28 05:58:00,59,21
2023-12-28 05:59:00,7,2,2023-12-28 05:59:00,63,15
2023-12-28 06:00:00,12,3,2023-12-28 06:00:00,62,16
2023-12-28 06:01:00,10,3,2023-12-28 06:01:00,64,12
2023-12-28 06:02:00,9,2,2023-12-28 06:02:00,53,24
2023-12-28 06:03:00,9,2,2023-12-28 06:03:00,59,29
2023-12-28 06:04:00,9,2,2023-12-28 06:04:00,62,15
2023-12-28 06:05:00,10,1,2023-12-28 06:05:00,65,20
2023-12-28 06:06:00,13,3,2023-12-28 06:06:00,73,11
2023-12-28 06:07:00,7,0,2023-12-28 06:07:00,91,12
2023-12-28 06:08:00,11,6,2023-12-28 06:08:00,86,17
2023-12-28 06:09:00,10,2,2023-12-28 06:09:00,76,39
2023-12-28 06:10:00,7,1,2023-12-28 06:10:00,99,29
2023-12-28 06:11:00,7,3,2023-12-28 06:11:00,95,41
2023-12-28 06:12:00,14,4,2023-12-28 06:12:00,94,52
2023-12-28 06:13:00,17,3,2023-12-28 06:13:00,100,45
2023-12-28 06:14:00,9,2,2023-12-28 06:14:00,116,29
2023-12-28 06:15:00,11,1,2023-12-28 06:15:00,117,27
2023-12-28 06:16:00,8,2,2023-12-28 06:16:00,132,13
2023-12-28 06:17:00,8,3,2023-12-28 06:17:00,125,21
2023-12-28 06:18:00,13,3,2023-12-28 06:18:00,117,16
2023-12-28 06:19:00,12,3,2023-12-28 06:19:00,111,33
2023-12-28 06:20:00,11,3,2023-12-28 06:20:00,115,29
2023-12-28 06:21:00,10,2,2023-12-28 06:21:00,135,10
2023-12-28 06:22:00,11,2,2023-12-28 06:22:00,135,9
2023-12-28 06:23:00,12,4,2023-12-28 06:23:00,130,20
2023-12-28 06:24:00,14,2,2023-12-28 06:24:00,141,12
2023-12-28 06:25:00,12,4,2023-12-28 06:25:00,137,13
2023-12-28 06:26:00,2,1,2023-12-28 06:26:00,142,9
2023-12-28 06:27:00,7,0,2023-12-28 06:27:00,130,20
2023-12-28 06:28:00,7,3,2023-12-28 06:28:00,141,8
2023-12-28 06:29:00,11,0,2023-12-28 06:29:00,139,5
2023-12-28 06:30:00,5,0,2023-12-28 06:30:00,129,17
2023-12-28 06:31:00,6,2,2023-12-28 06:31:00,141,9
2023-12-28 06:32:00,5,1,2023-12-28 06:32:00,143,7
2023-12-28 06:33:00,8,1,2023-12-28 06:33:00,129,21
2023-12-28 06:34:00,6,1,2023-12-28 06:34:00,133,17
2023-12-28 06:35:00,6,0,2023-12-28 06:35:00,131,19
2023-12-28 06:36:00,12,1,2023-12-28 06:36:00,139,11
2023-12-28 06:37:00,9,1,2023-12-28 06:37:00,132,18
2023-12-28 06:38:00,9,2,2023-12-28 06:38:00,130,20
2023-12-28 06:39:00,12,0,2023-12-28 06:39:00,139,12
2023-12-28 06:40:00,8,3,2023-12-28 06:40:00,130,21
2023-12-28 06:41:00,15,4,2023-12-28 06:41:00,135,16
2023-12-28 06:42:00,11,3,2023-12-28 06:42:00,137,19
2023-12-28 06:43:00,11,1,2023-12-28 06:43:00,124,34
2023-12-28 06:44:00,15,3,2023-12-28 06:44:00,131,28
2023-12-28 06:45:00,9,4,2023-12-28 06:45:00,150,9
2023-12-28 06:46:00,13,3,2023-12-28 06:46:00,128,31
2023-12-28 06:47:00,11,5,2023-12-28 06:47:00,131,28
2023-12-28 06:48:00,9,1,2023-12-28 06:48:00,147,15
2023-12-28 06:49:00,15,3,2023-12-28 06:49:00,142,20
2023-12-28 06:50:00,8,2,2023-12-28 06:50:00,135,27
2023-12-28 06:51:00,12,2,2023-12-28 06:51:00,135,27
2023-12-28 06:52:00,10,2,2023-12-28 06:52:00,137,10
2023-12-28 06:53:00,13,2,2023-12-28 06:53:00,130,15
2023-12-28 06:54:00,12,1,2023-12-28 06:54:00,136,11
2023-12-28 06:55:00,11,2,2023-12-28 06:55:00,126,24
2023-12-28 06:56:00,12,2,2023-12-28 06:56:00,124,26
2023-12-28 06:57:00,15,1,2023-12-28 06:57:00,118,32
2023-12-28 06:58:00,6,1,2023-12-28 06:58:00,127,23
2023-12-28 06:59:00,12,3,2023-12-28 06:59:00,119,32
2023-12-28 07:00:00,15,3,2023-12-28 07:00:00,123,27
2023-12-28 07:01:00,14,2,2023-12-28 07:01:00,120,30
2023-12-28 07:02:00,12,2,2023-12-28 07:02:00,119,31
2023-12-28 07:03:00,22,4,2023-12-28 07:03:00,116,25
2023-12-28 07:04:00,17,3,2023-12-28 07:04:00,116,22
2023-12-28 07:05:00,15,3,2023-12-28 07:05:00,105,30
2023-12-28 07:06:00,6,1,2023-12-28 07:06:00,119,9
2023-12-28 07:07:00,15,0,2023-12-28 07:07:00,129,4
2023-12-28 07:08:00,17,0,2023-12-28 07:08:00,132,1
2023-12-28 07:09:00,8,2,2023-12-28 07:09:00,116,17
2023-12-28 07:10:00,7,4,2023-12-28 07:10:00,114,19
2023-12-28 07:11:00,6,1,2023-12-28 07:11:00,110,23
2023-12-28 07:12:00,11,3,2023-12-28 07:12:00,87,46
2023-12-28 07:13:00,9,2,2023-12-28 07:13:00,112,32
2023-12-28 07:14:00,6,0,2023-12-28 07:14:00,125,19
2023-12-28 07:15:00,10,1,2023-12-28 07:15:00,131,13
2023-12-28 07:16:00,11,2,2023-12-28 07:16:00,129,13
2023-12-28 07:17:00,8,3,2023-12-28 07:17:00,110,34
2023-12-28 07:18:00,5,1,2023-12-28 07:18:00,119,25
2023-12-28 07:19:00,15,3,2023-12-28 07:19:00,107,25
2023-12-28 07:20:00,12,3,2023-12-28 07:20:00,110,22
2023-12-28 07:21:00,16,7,2023-12-28 07:21:00,104,28
2023-12-28 07:22:00,12,1,2023-12-28 07:22:00,109,35
2023-12-28 07:23:00,12,2,2023-12-28 07:23:00,128,19
2023-12-28 07:24:00,11,5,2023-12-28 07:24:00,121,29
2023-12-28 07:25:00,16,6,2023-12-28 07:25:00,111,38
2023-12-28 07:26:00,10,3,2023-12-28 07:26:00,124,25
2023-12-28 07:27:00,8,2,2023-12-28 07:27:00,125,23
2023-12-28 07:28:00,13,1,2023-12-28 07:28:00,116,32
2023-12-28 07:29:00,16,1,2023-12-28 07:29:00,109,39
2023-12-28 07:30:00,9,0,2023-12-28 07:30:00,100,47
2023-12-28 07:31:00,10,3,2023-12-28 07:31:00,100,49
2023-12-28 07:32:00,12,2,2023-12-28 07:32:00,126,34
2023-12-28 07:33:00,12,1,2023-12-28 07:33:00,138,22
2023-12-28 07:34:00,6,1,2023-12-28 07:34:00,131,29
2023-12-28 07:35:00,11,0,2023-12-28 07:35:00,140,20
2023-12-28 07:36:00,10,3,2023-12-28 07:36:00,135,25
2023-12-28 07:37:00,12,2,2023-12-28 07:37:00,120,34
2023-12-28 07:38:00,8,1,2023-12-28 07:38:00,117,37
2023-12-28 07:39:00,11,0,2023-12-28 07:39:00,94,60
2023-12-28 07:40:00,9,1,2023-12-28 07:40:00,113,41
2023-12-28 07:41:00,8,1,2023-12-28 07:41:00,124,30
2023-12-28 07:42:00,10,3,2023-12-28 07:42:00,111,41
2023-12-28 07:43:00,9,2,2023-12-28 07:43:00,113,41
2023-12-28 07:44:00,11,3,2023-12-28 07:44:00,121,32
2023-12-28 07:45:00,9,3,2023-12-28 07:45:00,127,22
2023-12-28 07:46:00,15,1,2023-12-28 07:46:00,118,31
2023-12-28 07:47:00,7,0,2023-12-28 07:47:00,127,22
2023-12-28 07:48:00,8,1,2023-12-28 07:48:00,106,43
2023-12-28 07:49:00,15,3,2023-12-28 07:49:00,106,40
2023-12-28 07:50:00,18,4,2023-12-28 07:50:00,118,26
2023-12-28 07:51:00,7,0,2023-12-28 07:51:00,117,19
2023-12-28 07:52:00,6,1,2023-12-28 07:52:00,104,36
2023-12-28 07:53:00,12,1,2023-12-28 07:53:00,113,27
2023-12-28 07:54:00,9,4,2023-12-28 07:54:00,117,23
2023-12-28 07:55:00,13,4,2023-12-28 07:55:00,114,27
2023-12-28 07:56:00,9,3,2023-12-28 07:56:00,127,25
2023-12-28 07:57:00,11,1,2023-12-28 07:57:00,125,28
2023-12-28 07:58:00,11,3,2023-12-28 07:58:00,133,20
2023-12-28 07:59:00,9,2,2023-12-28 07:59:00,113,40
2023-12-28 08:00:00,13,2,2023-12-28 08:00:00,124,28
2023-12-28 08:01:00,13,3,2023-12-28 08:01:00,105,28
2023-12-28 08:02:00,8,0,2023-12-28 08:02:00,120,22
2023-12-28 08:03:00,17,3,2023-12-28 08:03:00,123,15
2023-12-28 08:04:00,13,4,2023-12-28 08:04:00,114,19
2023-12-28 08:05:00,11,4,2023-12-28 08:05:00,109,23
2023-12-28 08:06:00,8,2,2023-12-28 08:06:00,122,7
2023-12-28 08:07:00,11,1,2023-12-28 08:07:00,115,14
2023-12-28 08:08:00,8,2,2023-12-28 08:08:00,118,11
2023-12-28 08:09:00,10,0,2023-12-28 08:09:00,120,11
2023-12-28 08:10:00,9,1,2023-12-28 08:10:00,123,8
2023-12-28 08:11:00,10,3,2023-12-28 08:11:00,118,8
2023-12-28 08:12:00,9,4,2023-12-28 08:12:00,120,8
2023-12-28 08:13:00,4,1,2023-12-28 08:13:00,110,18
2023-12-28 08:14:00,7,2,2023-12-28 08:14:00,119,12
2023-12-28 08:15:00,10,2,2023-12-28 08:15:00,105,15
2023-12-28 08:16:00,3,0,2023-12-28 08:16:00,109,11
2023-12-28 08:17:00,12,0,2023-12-28 08:17:00,97,23
2023-12-28 08:18:00,9,1,2023-12-28 08:18:00,111,9
2023-12-28 08:19:00,6,0,2023-12-28 08:19:00,110,9
2023-12-28 08:20:00,11,1,2023-12-28 08:20:00,101,18
2023-12-28 08:21:00,9,1,2023-12-28 08:21:00,100,19
2023-12-28 08:22:00,19,2,2023-12-28 08:22:00,111,8
2023-12-28 08:23:00,12,1,2023-12-28 08:23:00,98,21
2023-12-28 08:24:00,9,1,2023-12-28 08:24:00,98,20
2023-12-28 08:25:00,12,3,2023-12-28 08:25:00,106,11
2023-12-28 08:26:00,7,1,2023-12-28 08:26:00,106,11
2023-12-28 08:27:00,11,2,2023-12-28 08:27:00,77,50
2023-12-28 08:28:00,8,1,2023-12-28 08:28:00,85,43
2023-12-28 08:29:00,6,1,2023-12-28 08:29:00,125,8
2023-12-28 08:30:00,11,2,2023-12-28 08:30:00,119,22
2023-12-28 08:31:00,14,1,2023-12-28 08:31:00,126,16
2023-12-28 08:32:00,13,2,2023-12-28 08:32:00,119,17
2023-12-28 08:33:00,12,1,2023-12-28 08:33:00,120,20
2023-12-28 08:34:00,17,0,2023-12-28 08:34:00,135,5
2023-12-28 08:35:00,10,1,2023-12-28 08:35:00,131,8
2023-12-28 08:36:00,13,2,2023-12-28 08:36:00,134,7
2023-12-28 08:37:00,11,1,2023-12-28 08:37:00,118,23
2023-12-28 08:38:00,13,4,2023-12-28 08:38:00,121,20
2023-12-28 08:39:00,15,5,2023-12-28 08:39:00,120,21
2023-12-28 08:40:00,4,0,2023-12-28 08:40:00,120,8
2023-12-28 08:41:00,5,2,2023-12-28 08:41:00,107,21
2023-12-28 08:42:00,9,2,2023-12-28 08:42:00,105,10
2023-12-28 08:43:00,6,0,2023-12-28 08:43:00,87,39
2023-12-28 08:44:00,4,3,2023-12-28 08:44:00,100,33
2023-12-28 08:45:00,8,2,2023-12-28 08:45:00,111,22
2023-12-28 08:46:00,9,4,2023-12-28 08:46:00,116,17
2023-12-28 08:47:00,7,1,2023-12-28 08:47:00,101,37
2023-12-28 08:48:00,10,1,2023-12-28 08:48:00,89,52
2023-12-28 08:49:00,9,1,2023-12-28 08:49:00,110,31
2023-12-28 08:50:00,12,1,2023-12-28 08:50:00,119,21
2023-12-28 08:51:00,5,0,2023-12-28 08:51:00,121,19
2023-12-28 08:52:00,11,3,2023-12-28 08:52:00,129,16
2023-12-28 08:53:00,9,1,2023-12-28 08:53:00,123,22
2023-12-28 08:54:00,10,1,2023-12-28 08:54:00,120,25
2023-12-28 08:55:00,7,1,2023-12-28 08:55:00,105,38
2023-12-28 08:56:00,6,1,2023-12-28 08:56:00,106,36
2023-12-28 08:57:00,8,0,2023-12-28 08:57:00,119,23
2023-12-28 08:58:00,8,1,2023-12-28 08:58:00,122,20
2023-12-28 08:59:00,11,3,2023-12-28 08:59:00,126,15
2023-12-28 09:00:00,9,4,2023-12-28 09:00:00,121,21
2023-12-28 09:01:00,7,1,2023-12-28 09:01:00,122,21
2023-12-28 09:02:00,14,6,2023-12-28 09:02:00,115,27
2023-12-28 09:03:00,14,3,2023-12-28 09:03:00,132,11
2023-12-28 09:04:00,9,0,2023-12-28 09:04:00,134,9
2023-12-28 09:05:00,11,1,2023-12-28 09:05:00,126,13
2023-12-28 09:06:00,11,4,2023-12-28 09:06:00,118,26
2023-12-28 09:07:00,4,0,2023-12-28 09:07:00,124,21
2023-12-28 09:08:00,9,4,2023-12-28 09:08:00,125,20
2023-12-28 09:09:00,11,3,2023-12-28 09:09:00,119,28
2023-12-28 09:10:00,13,1,2023-12-28 09:10:00,125,22
2023-12-28 09:11:00,10,4,2023-12-28 09:11:00,118,29
2023-12-28 09:12:00,6,2,2023-12-28 09:12:00,113,34
2023-12-28 09:13:00,4,2,2023-12-28 09:13:00,111,30
2023-12-28 09:14:00,10,1,2023-12-28 09:14:00,102,39
2023-12-28 09:15:00,13,0,2023-12-28 09:15:00,125,15
2023-12-28 09:16:00,14,2,2023-12-28 09:16:00,117,20
2023-12-28 09:17:00,11,2,2023-12-28 09:17:00,126,12
2023-12-28 09:18:00,9,1,2023-12-28 09:18:00,131,7
2023-12-28 09:19:00,5,2,2023-12-28 09:19:00,129,13
2023-12-28 09:20:00,14,3,2023-12-28 09:20:00,116,26
2023-12-28 09:21:00,10,3,2023-12-28 09:21:00,108,37
2023-12-28 09:22:00,8,1,2023-12-28 09:22:00,129,16
2023-12-28 09:23:00,6,1,2023-12-28 09:23:00,124,21
2023-12-28 09:24:00,11,1,2023-12-28 09:24:00,114,31
2023-12-28 09:25:00,8,2,2023-12-28 09:25:00,100,45
2023-12-28 09:26:00,10,1,2023-12-28 09:26:00,101,44
2023-12-28 09:27:00,8,3,2023-12-28 09:27:00,104,41
2023-12-28 09:28:00,8,1,2023-12-28 09:28:00,97,48
2023-12-28 09:29:00,13,3,2023-12-28 09:29:00,97,47
2023-12-28 09:30:00,4,0,2023-12-28 09:30:00,105,40
2023-12-28 09:31:00,16,2,2023-12-28 09:31:00,119,22
2023-12-28 09:32:00,8,3,2023-12-28 09:32:00,111,30
2023-12-28 09:33:00,7,1,2023-12-28 09:33:00,115,15
2023-12-28 09:34:00,8,5,2023-12-28 09:34:00,99,32
2023-12-28 09:35:00,9,2,2023-12-28 09:35:00,97,35
2023-12-28 09:36:00,12,3,2023-12-28 09:36:00,82,50
2023-12-28 09:37:00,13,2,2023-12-28 09:37:00,101,28
2023-12-28 09:38:00,8,1,2023-12-28 09:38:00,111,19
2023-12-28 09:39:00,15,4,2023-12-28 09:39:00,118,12
2023-12-28 09:40:00,12,2,2023-12-28 09:40:00,116,13
2023-12-28 09:41:00,10,2,2023-12-28 09:41:00,119,11
2023-12-28 09:42:00,7,2,2023-12-28 09:42:00,120,10
2023-12-28 09:43:00,4,2,2023-12-28 09:43:00,125,5
2023-12-28 09:44:00,8,3,2023-12-28 09:44:00,117,16
2023-12-28 09:45:00,11,1,2023-12-28 09:45:00,114,22
2023-12-28 09:46:00,7,3,2023-12-28 09:46:00,117,18
2023-12-28 09:47:00,5,1,2023-12-28 09:47:00,79,54
2023-12-28 09:48:00,6,2,2023-12-28 09:48:00,99,45
2023-12-28 09:49:00,10,2,2023-12-28 09:49:00,97,48
2023-12-28 09:50:00,8,2,2023-12-28 09:50:00,120,25
2023-12-28 09:51:00,10,1,2023-12-28 09:51:00,119,22
2023-12-28 09:52:00,6,0,2023-12-28 09:52:00,111,32
2023-12-28 09:53:00,8,2,2023-12-28 09:53:00,113,31
2023-12-28 09:54:00,5,2,2023-12-28 09:54:00,97,46
2023-12-28 09:55:00,9,2,2023-12-28 09:55:00,93,44
2023-12-28 09:56:00,7,1,2023-12-28 09:56:00,98,31
2023-12-28 09:57:00,9,1,2023-12-28 09:57:00,112,20
2023-12-28 09:58:00,9,2,2023-12-28 09:58:00,106,29
2023-12-28 09:59:00,13,2,2023-12-28 09:59:00,103,33
2023-12-28 10:00:00,14,4,2023-12-28 10:00:00,83,53
2023-12-28 10:01:00,9,3,2023-12-28 10:01:00,101,35
2023-12-28 10:02:00,7,2,2023-12-28 10:02:00,95,41
2023-12-28 10:03:00,9,2,2023-12-28 10:03:00,112,25
2023-12-28 10:04:00,7,3,2023-12-28 10:04:00,106,27
2023-12-28 10:05:00,9,3,2023-12-28 10:05:00,94,39
2023-12-28 10:06:00,7,1,2023-12-28 10:06:00,104,30
2023-12-28 10:07:00,14,4,2023-12-28 10:07:00,91,37
2023-12-28 10:08:00,8,4,2023-12-28 10:08:00,99,30
2023-12-28 10:09:00,12,3,2023-12-28 10:09:00,94,34
2023-12-28 10:10:00,5,2,2023-12-28 10:10:00,98,31
2023-12-28 10:11:00,9,1,2023-12-28 10:11:00,97,31
2023-12-28 10:12:00,10,5,2023-12-28 10:12:00,86,44
2023-12-28 10:13:00,6,0,2023-12-28 10:13:00,85,55
2023-12-28 10:14:00,6,2,2023-12-28 10:14:00,84,56
2023-12-28 10:15:00,7,1,2023-12-28 10:15:00,96,42
2023-12-28 10:16:00,10,2,2023-12-28 10:16:00,97,41
2023-12-28 10:17:00,6,0,2023-12-28 10:17:00,116,22
2023-12-28 10:18:00,14,4,2023-12-28 10:18:00,115,24
2023-12-28 10:19:00,10,0,2023-12-28 10:19:00,101,38
2023-12-28 10:20:00,6,1,2023-12-28 10:20:00,96,43
2023-12-28 10:21:00,6,1,2023-12-28 10:21:00,92,45
2023-12-28 10:22:00,9,4,2023-12-28 10:22:00,96,41
2023-12-28 10:23:00,10,1,2023-12-28 10:23:00,106,30
2023-12-28 10:24:00,9,1,2023-12-28 10:24:00,116,21
2023-12-28 10:25:00,5,0,2023-12-28 10:25:00,113,20
2023-12-28 10:26:00,5,3,2023-12-28 10:26:00,88,41
2023-12-28 10:27:00,12,3,2023-12-28 10:27:00,103,33
2023-12-28 10:28:00,8,1,2023-12-28 10:28:00,111,22
2023-12-28 10:29:00,10,1,2023-12-28 10:29:00,119,15
2023-12-28 10:30:00,8,2,2023-12-28 10:30:00,115,19
2023-12-28 10:31:00,10,3,2023-12-28 10:31:00,116,28
2023-12-28 10:32:00,9,2,2023-12-28 10:32:00,113,31
2023-12-28 10:33:00,6,0,2023-12-28 10:33:00,132,13
2023-12-28 10:34:00,7,2,2023-12-28 10:34:00,116,27
2023-12-28 10:35:00,8,0,2023-12-28 10:35:00,119,23
2023-12-28 10:36:00,12,1,2023-12-28 10:36:00,110,34
2023-12-28 10:37:00,10,2,2023-12-28 10:37:00,134,10
2023-12-28 10:38:00,10,0,2023-12-28 10:38:00,120,23
2023-12-28 10:39:00,7,4,2023-12-28 10:39:00,93,41
2023-12-28 10:40:00,9,4,2023-12-28 10:40:00,106,33
2023-12-28 10:41:00,11,2,2023-12-28 10:41:00,117,22
2023-12-28 10:42:00,12,3,2023-12-28 10:42:00,126,13
2023-12-28 10:43:00,9,2,2023-12-28 10:43:00,126,16
2023-12-28 10:44:00,14,1,2023-12-28 10:44:00,122,20
2023-12-28 10:45:00,9,6,2023-12-28 10:45:00,119,24
2023-12-28 10:46:00,8,1,2023-12-28 10:46:00,109,33
2023-12-28 10:47:00,11,3,2023-12-28 10:47:00,119,28
2023-12-28 10:48:00,8,2,2023-12-28 10:48:00,114,33
2023-12-28 10:49:00,4,1,2023-12-28 10:49:00,128,32
2023-12-28 10:50:00,10,3,2023-12-28 10:50:00,147,14
2023-12-28 10:51:00,10,2,2023-12-28 10:51:00,133,33
2023-12-28 10:52:00,9,2,2023-12-28 10:52:00,125,44
2023-12-28 10:53:00,4,0,2023-12-28 10:53:00,125,47
2023-12-28 10:54:00,11,4,2023-12-28 10:54:00,118,54
2023-12-28 10:55:00,11,2,2023-12-28 10:55:00,127,45
2023-12-28 10:56:00,8,0,2023-12-28 10:56:00,139,33
2023-12-28 10:57:00,9,4,2023-12-28 10:57:00,136,32
2023-12-28 10:58:00,10,5,2023-12-28 10:58:00,133,35
2023-12-28 10:59:00,4,1,2023-12-28 10:59:00,121,44
2023-12-28 11:00:00,9,0,2023-12-28 11:00:00,121,43
2023-12-28 11:01:00,10,0,2023-12-28 11:01:00,121,41
2023-12-28 11:02:00,13,0,2023-12-28 11:02:00,139,23
2023-12-28 11:03:00,6,2,2023-12-28 11:03:00,138,24
2023-12-28 11:04:00,4,1,2023-12-28 11:04:00,149,14
2023-12-28 11:05:00,9,2,2023-12-28 11:05:00,154,8
2023-12-28 11:06:00,8,1,2023-12-28 11:06:00,153,8
2023-12-28 11:07:00,12,2,2023-12-28 11:07:00,146,14
2023-12-28 11:08:00,13,5,2023-12-28 11:08:00,143,14
2023-12-28 11:09:00,10,3,2023-12-28 11:09:00,133,25
2023-12-28 11:10:00,7,0,2023-12-28 11:10:00,127,31
2023-12-28 11:11:00,7,1,2023-12-28 11:11:00,144,14
2023-12-28 11:12:00,8,0,2023-12-28 11:12:00,139,19
2023-12-28 11:13:00,5,2,2023-12-28 11:13:00,126,29
2023-12-28 11:14:00,18,2,2023-12-28 11:14:00,131,25
2023-12-28 11:15:00,16,5,2023-12-28 11:15:00,133,23
2023-12-28 11:16:00,9,3,2023-12-28 11:16:00,141,18
2023-12-28 11:17:00,11,5,2023-12-28 11:17:00,137,22
2023-12-28 11:18:00,12,1,2023-12-28 11:18:00,121,38
2023-12-28 11:19:00,10,1,2023-12-28 11:19:00,139,22
2023-12-28 11:20:00,6,2,2023-12-28 11:20:00,115,46
2023-12-28 11:21:00,7,2,2023-12-28 11:21:00,107,53
2023-12-28 11:22:00,9,2,2023-12-28 11:22:00,119,41
2023-12-28 11:23:00,9,2,2023-12-28 11:23:00,124,24
2023-12-28 11:24:00,11,1,2023-12-28 11:24:00,131,19
2023-12-28 11:25:00,14,6,2023-12-28 11:25:00,112,38
2023-12-28 11:26:00,7,2,2023-12-28 11:26:00,113,37
2023-12-28 11:27:00,9,0,2023-12-28 11:27:00,130,21
2023-12-28 11:28:00,17,3,2023-12-28 11:28:00,120,41
2023-12-28 11:29:00,4,2,2023-12-28 11:29:00,123,38
2023-12-28 11:30:00,4,0,2023-12-28 11:30:00,135,29
2023-12-28 11:31:00,14,4,2023-12-28 11:31:00,137,28
2023-12-28 11:32:00,15,1,2023-12-28 11:32:00,147,20
2023-12-28 11:33:00,11,2,2023-12-28 11:33:00,138,29
2023-12-28 11:34:00,7,0,2023-12-28 11:34:00,128,36
2023-12-28 11:35:00,9,2,2023-12-28 11:35:00,130,35
2023-12-28 11:36:00,9,5,2023-12-28 11:36:00,131,46
2023-12-28 11:37:00,8,4,2023-12-28 11:37:00,139,36
2023-12-28 11:38:00,9,1,2023-12-28 11:38:00,135,39
2023-12-28 11:39:00,19,3,2023-12-28 11:39:00,130,41
2023-12-28 11:40:00,10,0,2023-12-28 11:40:00,129,43
2023-12-28 11:41:00,12,4,2023-12-28 11:41:00,135,28
2023-12-28 11:42:00,8,3,2023-12-28 11:42:00,131,30
2023-12-28 11:43:00,12,3,2023-12-28 11:43:00,139,24
2023-12-28 11:44:00,10,4,2023-12-28 11:44:00,141,22
2023-12-28 11:45:00,12,4,2023-12-28 11:45:00,135,25
2023-12-28 11:46:00,9,2,2023-12-28 11:46:00,123,29
2023-12-28 11:47:00,9,3,2023-12-28 11:47:00,121,28
2023-12-28 11:48:00,8,2,2023-12-28 11:48:00,115,31
2023-12-28 11:49:00,6,0,2023-12-28 11:49:00,114,32
2023-12-28 11:50:00,8,1,2023-12-28 11:50:00,116,29
2023-12-28 11:51:00,11,2,2023-12-28 11:51:00,124,21
2023-12-28 11:52:00,15,5,2023-12-28 11:52:00,122,23
2023-12-28 11:53:00,8,1,2023-12-28 11:53:00,106,39
2023-12-28 11:54:00,7,1,2023-12-28 11:54:00,113,32
2023-12-28 11:55:00,14,0,2023-12-28 11:55:00,106,33
2023-12-28 11:56:00,12,3,2023-12-28 11:56:00,105,34
2023-12-28 11:57:00,10,1,2023-12-28 11:57:00,118,21
2023-12-28 11:58:00,13,4,2023-12-28 11:58:00,116,23
2023-12-28 11:59:00,8,1,2023-12-28 11:59:00,130,10
2023-12-28 12:00:00,10,3,2023-12-28 12:00:00,127,9
2023-12-28 12:01:00,9,3,2023-12-28 12:01:00,108,11
2023-12-28 12:02:00,8,0,2023-12-28 12:02:00,91,30
2023-12-28 12:03:00,8,1,2023-12-28 12:03:00,100,21
2023-12-28 12:04:00,15,2,2023-12-28 12:04:00,112,10
2023-12-28 12:05:00,11,2,2023-12-28 12:05:00,111,12
2023-12-28 12:06:00,9,2,2023-12-28 12:06:00,104,19
2023-12-28 12:07:00,11,3,2023-12-28 12:07:00,88,35
2023-12-28 12:08:00,5,1,2023-12-28 12:08:00,93,30
2023-12-28 12:09:00,18,5,2023-12-28 12:09:00,107,15
2023-12-28 12:10:00,15,5,2023-12-28 12:10:00,109,14
2023-12-28 12:11:00,8,2,2023-12-28 12:11:00,103,20
2023-12-28 12:12:00,8,1,2023-12-28 12:12:00,88,33
2023-12-28 12:13:00,16,2,2023-12-28 12:13:00,98,23
2023-12-28 12:14:00,8,2,2023-12-28 12:14:00,105,14
2023-12-28 12:15:00,7,3,2023-12-28 12:15:00,100,13
2023-12-28 12:16:00,10,2,2023-12-28 12:16:00,89,24
2023-12-28 12:17:00,10,0,2023-12-28 12:17:00,79,34
2023-12-28 12:18:00,14,4,2023-12-28 12:18:00,83,30
2023-12-28 12:19:00,7,1,2023-12-28 12:19:00,73,40
2023-12-28 12:20:00,15,3,2023-12-28 12:20:00,84,29
2023-12-28 12:21:00,17,5,2023-12-28 12:21:00,77,39
